"PO Item buyer","PO Supplier","Supplier Name","PO Number","PO Line","Item Number","Received Qty","Standard Pack","Transport Days","Start Effective Date","PO Release ID","Active/Closed","Duplicate PO Line","Dual Supplier","Transport Days Check","Inactive_Release_Check","Schedule Release ID","Schedule release Date","Schedule Qty","schd_fc_qual","schd_interval","Schedule Cum Qty","schd__chr02","schd__dte02","schd_upd_qty"
"arasevj","337797","Raymond A. Jablonec, s.r.o.","55103437","3","4876823","0.0000000000","100","4.0000000000","02/04/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","10/11/2025 00:00:00","30000.0000000000","P","w","30000.0000000000","","","30000.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","01/12/2025 00:00:00","80000.0000000000","P","w","890000.0000000000","F","01/12/2025 00:00:00","80000.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","02/02/2026 00:00:00","80000.0000000000","P","w","1050000.0000000000","P","02/02/2026 00:00:00","80000.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","02/03/2026 00:00:00","80000.0000000000","P","w","1130000.0000000000","P","02/03/2026 00:00:00","80000.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","06/07/2026 00:00:00","80957.0000000000","P","M","1210957.0000000000","P","06/07/2026 00:00:00","80957.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","03/08/2026 00:00:00","80957.0000000000","P","M","1291914.0000000000","P","03/08/2026 00:00:00","80957.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","07/09/2026 00:00:00","80957.0000000000","P","M","1372871.0000000000","P","07/09/2026 00:00:00","80957.0000000000"
"aspmar1","368067","Baumann Springs s.r.o.","55103438","1","2577738","810000.0000000000","80957","7.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","20251201-001","12/01/2026 00:00:00","80000.0000000000","P","w","970000.0000000000","","","80000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","30000.0000000000","P","M","298400.0000000000","P","07/09/2026 00:00:00","30000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","16000.0000000000","P","M","314400.0000000000","P","05/10/2026 00:00:00","16000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1600.0000000000","P","M","316000.0000000000","P","02/11/2026 00:00:00","1600.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","10000.0000000000","P","w","80000.0000000000","","","10000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","25000.0000000000","P","w","155000.0000000000","P","02/03/2026 00:00:00","25000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/04/2026 00:00:00","20000.0000000000","P","w","175000.0000000000","P","06/04/2026 00:00:00","20000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","24000.0000000000","P","W","199000.0000000000","P","04/05/2026 00:00:00","24000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","18000.0000000000","P","W","217000.0000000000","P","01/06/2026 00:00:00","18000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","28000.0000000000","P","M","245000.0000000000","P","06/07/2026 00:00:00","28000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","23400.0000000000","P","M","268400.0000000000","P","03/08/2026 00:00:00","23400.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","20000.0000000000","P","w","100000.0000000000","P","05/01/2026 00:00:00","20000.0000000000"
"adalovr","368067","Baumann Springs s.r.o.","55103438","2","5958881","70000.0000000000","200","5.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","30000.0000000000","P","w","130000.0000000000","P","02/02/2026 00:00:00","30000.0000000000"
"aspmar1","356583","GERGONNE SLOVENSKO s.r.o.","55103439","1","3663795","0.0000000000","138132","5.0000000000","19/08/2021 00:00:00","20251201-001","Active","","","NOK","","","","","","","","","",""
"adjurist","337726","tesa tape s.r.o.-organizacna","55103442","1","2703678-N_D","0.0000000000","1","10.0000000000","19/08/2021 00:00:00","20230623-001","Closed","","","","Yes","","","","","","","","",""
"","337726","tesa tape s.r.o.-organizacna","55103442","2","2703678-N_V","0.0000000000","1","10.0000000000","09/09/2022 00:00:00","20230625-001","Closed","","","","Yes","","","","","","","","",""
"aspmar1","370003","CGR Veynes","55103448","1","2931905","0.0000000000","48000","7.0000000000","20/08/2021 00:00:00","","Closed","","","NOK","","","","","","","","","",""
"aspmar1","370003","CGR Veynes","55103448","2","2931922","0.0000000000","50000","7.0000000000","20/08/2021 00:00:00","20251201-001","Active","","","NOK","","","","","","","","","",""
"aspmar1","370003","CGR Veynes","55103448","3","2933893","224000.0000000000","45139","7.0000000000","20/08/2021 00:00:00","20251201-001","Active","","","NOK","","","","","","","","","",""
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","50000.0000000000","P","w","216300.0000000000","","","50000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","20000.0000000000","P","W","256300.0000000000","P","01/06/2026 00:00:00","20000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","20000.0000000000","P","M","276300.0000000000","P","06/07/2026 00:00:00","20000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","30000.0000000000","P","M","306300.0000000000","P","03/08/2026 00:00:00","30000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","10000.0000000000","P","M","316300.0000000000","P","07/09/2026 00:00:00","10000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","20000.0000000000","P","M","336300.0000000000","P","05/10/2026 00:00:00","20000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","10000.0000000000","P","M","346300.0000000000","P","02/11/2026 00:00:00","10000.0000000000"
"aspmar1","370003","CGR Veynes","55103448","4","4262012","166300.0000000000","10000","14.0000000000","14/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","20000.0000000000","P","W","236300.0000000000","P","04/05/2026 00:00:00","20000.0000000000"
"aerics","370003","CGR Veynes","55103448","5","6128224","0.0000000000","1","7.0000000000","14/06/2023 00:00:00","20230616-001","Closed","","","NOK","Yes","","","","","","","","",""
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","45000.0000000000","P","W","139000.0000000000","P","04/05/2026 00:00:00","45000.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","33400.0000000000","P","W","172400.0000000000","P","01/06/2026 00:00:00","33400.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","52000.0000000000","P","M","224400.0000000000","P","06/07/2026 00:00:00","52000.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","44000.0000000000","P","M","268400.0000000000","P","03/08/2026 00:00:00","44000.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","53600.0000000000","P","M","322000.0000000000","P","07/09/2026 00:00:00","53600.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","29000.0000000000","P","M","351000.0000000000","P","05/10/2026 00:00:00","29000.0000000000"
"adalovr","370003","CGR Veynes","55103448","6","6897992","94000.0000000000","200","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","3000.0000000000","P","M","354000.0000000000","P","02/11/2026 00:00:00","3000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","08/12/2025 00:00:00","12000.0000000000","P","w","101600.0000000000","F","08/12/2025 00:00:00","12000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","18000.0000000000","P","w","119600.0000000000","F","05/01/2026 00:00:00","18000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","22000.0000000000","P","w","141600.0000000000","P","02/02/2026 00:00:00","22000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","20000.0000000000","P","w","161600.0000000000","P","02/03/2026 00:00:00","20000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","27/04/2026 00:00:00","1800.0000000000","P","W","163400.0000000000","P","27/04/2026 00:00:00","1800.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","1800.0000000000","P","W","165200.0000000000","P","04/05/2026 00:00:00","1800.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","11/05/2026 00:00:00","1800.0000000000","P","W","167000.0000000000","P","11/05/2026 00:00:00","1800.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","18/05/2026 00:00:00","22200.0000000000","P","W","189200.0000000000","P","18/05/2026 00:00:00","22200.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","22/06/2026 00:00:00","6000.0000000000","P","W","195200.0000000000","P","22/06/2026 00:00:00","6000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","29/06/2026 00:00:00","6100.0000000000","P","W","201300.0000000000","P","29/06/2026 00:00:00","6100.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","33600.0000000000","P","M","234900.0000000000","P","06/07/2026 00:00:00","33600.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","7800.0000000000","P","M","242700.0000000000","P","03/08/2026 00:00:00","7800.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","45900.0000000000","P","M","288600.0000000000","P","07/09/2026 00:00:00","45900.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","16000.0000000000","P","M","304600.0000000000","P","05/10/2026 00:00:00","16000.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","900.0000000000","P","M","305500.0000000000","P","02/11/2026 00:00:00","900.0000000000"
"","370003","CGR Veynes","55103448","7","6897996","89600.0000000000","100","5.0000000000","11/07/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/12/2026 00:00:00","800.0000000000","P","M","306300.0000000000","P","07/12/2026 00:00:00","800.0000000000"
"","370003","CGR Veynes","55103448","8","7182834","42000.0000000000","1","0.0000000000","16/04/2025 00:00:00","20251209-001","Active","","","NOK","","20251209-001","08/12/2025 00:00:00","18000.0000000000","P","w","60000.0000000000","F","08/12/2025 00:00:00","18000.0000000000"
"","370003","CGR Veynes","55103448","8","7182834","42000.0000000000","1","0.0000000000","16/04/2025 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","45000.0000000000","P","w","140000.0000000000","","","45000.0000000000"
